Date,total_volume,total_dollar,valid_close_assets,valid_volume_assets
1977-11-08,26379464,14803359.735725641,23,23
1977-11-09,24380891,15201095.887785137,23,23
1977-11-10,39999440,26177173.734553248,23,23
1977-11-11,41259499,30170031.57802561,23,23
1977-11-14,28155419,18366418.453677118,23,23
1977-11-15,38105030,24524261.406086445,23,23
1977-11-16,29370160,18302391.142490327,23,23
1977-11-17,30581464,18091180.10943666,23,23
1977-11-18,26729290,15407841.061843574,23,23
1977-11-21,22164038,13251296.52317655,23,23
1977-11-22,35196351,22181275.37473315,23,23
1977-11-23,46618505,26578963.82797636,23,23
1977-11-25,25166981,12970968.8669779,23,23
1977-11-28,25088016,19213448.01155196,23,23
1977-11-29,30687760,23275490.062356472,23,23
1977-11-30,35168441,24905752.223730266,23,23
1977-12-01,30878960,18472034.44550444,23,23
1977-12-02,28492989,18217594.785493374,23,23
1977-12-05,22091227,14380880.259075135,23,23
1977-12-06,34233729,25342818.798665583,23,23
1977-12-07,33616811,22152714.765779436,23,23
1977-12-08,26681142,17783425.079369962,23,23
1977-12-09,25559170,19795381.44532682,23,23
1977-12-12,24257387,16967991.817945853,23,23
1977-12-13,27202718,12999149.554789871,23,23
1977-12-14,23479077,15772289.228152812,23,23
1977-12-15,26930129,18910291.259231314,23,23
1977-12-16,20714198,13736446.871286452,23,23
1977-12-19,27279474,16457075.016254574,23,23
1977-12-20,32568062,22330974.036975175,23,23
1977-12-21,32336391,22546231.87320429,23,23
1977-12-22,32440538,25280233.09199363,23,23
1977-12-23,25770314,24969389.8406595,23,23
1977-12-27,23725826,15362588.017552525,23,23
1977-12-28,21926957,17435763.969516665,23,23
1977-12-29,27379998,19575057.74668643,23,23
1977-12-30,18814766,17121572.743242115,23,23
1978-01-03,19434031,16398321.940511972,23,23
1978-01-04,42314418,26646815.363492727,23,23
1978-01-05,42719078,31391608.518608153,23,23
1978-01-06,35277881,23332355.220992863,23,23
1978-01-09,36803241,27768801.45973903,23,23
1978-01-10,32454125,28179936.81850937,23,23
1978-01-11,29573301,22052768.878023833,23,23
1978-01-12,29636674,20455788.913071603,23,23
1978-01-13,20593215,14693545.209094524,23,23
1978-01-16,23141703,19150788.338757515,23,23
1978-01-17,26277468,19553965.25951928,23,23
1978-01-18,26130593,18198059.748601407,23,23
1978-01-19,21693782,16331485.848356754,23,23
1978-01-20,14233525,11843951.277429968,23,23
1978-01-23,23462604,22475455.14832458,23,23
1978-01-24,24147337,17797728.31066841,23,23
1978-01-25,25551049,16538648.41264972,23,23
1978-01-26,55734607,24188491.848133177,23,23
1978-01-27,25798064,18196547.921890676,23,23
1978-01-30,60987322,21909256.188689798,23,23
1978-01-31,33861718,17366246.576207876,23,23
1978-02-01,30258961,16282800.652372837,23,23
1978-02-02,34968196,19049419.250344336,23,23
1978-02-03,22971015,16825047.898348838,23,23
1978-02-06,12949903,8996088.294141293,23,23
1978-02-07,18611370,12793707.844652593,23,23
1978-02-08,26193835,16816392.273542047,23,23
1978-02-09,22855947,16227571.083127111,23,23
1978-02-10,25647767,15151803.650843143,23,23
1978-02-13,18951075,15117956.002446294,23,23
1978-02-14,23676794,14443324.399531007,23,23
1978-02-15,27556400,16122872.718759313,23,23
1978-02-16,33866189,20198904.4756833,23,23
1978-02-17,20676873,15523554.598387718,23,23
1978-02-21,23833537,19642480.917232573,23,23
1978-02-22,24402777,16340927.405247062,23,23
1978-02-23,25801048,16462347.528998435,23,23
1978-02-24,26244972,21626538.428524196,23,23
1978-02-27,21645895,13525363.432891443,23,23
1978-02-28,23647746,16856315.073088467,23,23
1978-03-01,27728491,18827482.86022213,23,23
1978-03-02,27885448,22983097.022518814,23,23
1978-03-03,26583772,22110014.015387863,23,23
1978-03-06,16790379,17784892.30246976,23,23
1978-03-07,20713318,19270681.1931206,23,23
1978-03-08,25240613,20408672.612177134,23,23
1978-03-09,31973861,24195841.88891825,23,23
1978-03-10,37414987,28930399.025356248,23,23
1978-03-13,32896172,25611972.255040675,23,23
1978-03-14,29074194,23777370.1370897,23,23
1978-03-15,26231207,17756716.396886125,23,23
1978-03-16,23565005,15704054.772820815,23,23
1978-03-17,29111286,18886815.865282297,23,23
1978-03-20,32482188,21422792.438065276,23,23
1978-03-21,26280155,20569310.315982908,23,23
1978-03-22,26891328,19363083.168839693,23,23
1978-03-23,23565953,17187184.887690887,23,23
1978-03-27,22073722,14798521.242536023,23,23
1978-03-28,25283664,15276608.077706099,23,23
1978-03-29,26677646,15982831.49149941,23,23
1978-03-30,23370123,13999817.903331056,23,23
1978-03-31,26475061,21090750.288362622,23,23
1978-04-03,21763892,16245174.121888727,23,23
1978-04-04,24162443,21737143.307282478,23,23
1978-04-05,30578469,19995778.567418218,23,23
1978-04-06,34006719,24739237.065704554,23,23
1978-04-07,31146151,19450719.41448863,23,23
1978-04-10,27628867,17527828.571369097,23,23
1978-04-11,26848326,20796014.838515967,23,23
1978-04-12,36572882,22503644.580405623,23,23
1978-04-13,38345814,36391261.78122255,23,23
1978-04-14,75529806,52226433.59125057,23,23
1978-04-17,100965308,67389727.43057722,23,23
1978-04-18,50509193,41027115.95611772,23,23
1978-04-19,41244825,30457764.682013556,23,23
1978-04-20,55973697,40045482.62649292,23,23
1978-04-21,38062722,26637568.038448453,23,23
1978-04-24,36043667,28042772.580180928,23,23
1978-04-25,93752773,69888342.14833203,23,23
1978-04-26,58108911,47615567.13650486,23,23
1978-04-27,42108031,33908884.54941338,23,23
1978-04-28,43035273,31816712.48614669,23,23
1978-05-01,51483152,32878076.16912453,23,23
1978-05-02,53835065,34503286.41829541,23,23
1978-05-03,55526006,36046418.89537388,23,23
1978-05-04,63123225,44270773.2762039,23,23
1978-05-05,50450948,32376385.464184567,23,23
1978-05-08,30829357,20922743.95019856,23,23
1978-05-09,41452072,28188082.855813712,23,23
1978-05-10,33323950,25156015.94108863,23,23
1978-05-11,40177172,26746825.03342329,23,23
1978-05-12,61469237,42370031.099996,23,23
1978-05-15,37710367,30041860.11930847,23,23
1978-05-16,63761652,47109432.318247914,23,23
1978-05-17,52734607,40227859.868843585,23,23
1978-05-18,54783402,31850654.665576667,23,23
1978-05-19,39553052,26505513.67233938,23,23
1978-05-22,31534944,21205174.35255997,23,23
1978-05-23,36874601,24802519.259456843,23,23
1978-05-24,35039996,26852952.693353206,23,23
1978-05-25,29144972,20548259.695682123,23,23
1978-05-26,24080564,18144769.884881765,23,23
1978-05-30,22394268,15879822.682901174,23,23
1978-05-31,43283063,29161703.037163317,23,23
1978-06-01,44378677,28646617.324570224,23,23
1978-06-02,35328335,24415803.28826955,23,23
1978-06-05,61444577,42410379.08940378,23,23
1978-06-06,75225389,52233809.1864274,23,23
1978-06-07,48923717,35774984.71166298,23,23
1978-06-08,40578729,32450105.176795766,23,23
1978-06-09,29184052,24714784.25314088,23,23
1978-06-12,41766159,26911302.86579737,23,23
1978-06-13,48331064,28739415.147332966,23,23
1978-06-14,61966625,42316369.37508996,23,23
1978-06-15,30272127,20971850.023591965,23,23
1978-06-16,33783788,22319761.20027864,23,23
1978-06-19,25784653,18993922.984371126,23,23
1978-06-20,32815772,21525074.715206325,23,23
1978-06-21,34830385,23661155.890391976,23,23
1978-06-22,26809521,19713758.432054043,23,23
1978-06-23,27411097,19082589.46436903,23,23
1978-06-26,27182315,19449278.985403866,23,23
1978-06-27,36120812,27453584.133049607,23,23
1978-06-28,20590741,18041810.610880584,23,23
1978-06-29,26485011,20690955.489611655,23,23
1978-06-30,20389107,16017974.87031895,23,23
1978-07-03,14066497,10943869.76949054,23,23
1978-07-05,29737556,21701207.972316682,23,23
1978-07-06,30435986,19511111.332567453,23,23
1978-07-07,27007946,20660840.295385003,23,23
1978-07-10,33898936,22718269.94313936,23,23
1978-07-11,51876520,29893389.158423483,23,23
1978-07-12,27959725,22416723.135976136,23,23
1978-07-13,40031213,20247276.11578414,23,23
1978-07-14,43017730,41521403.934025645,23,23
1978-07-17,40867680,40738589.824012786,23,23
1978-07-18,25430060,22969435.873061314,23,23
1978-07-19,26651951,28891705.151976287,23,23
1978-07-20,49654123,36432687.2143223,23,23
1978-07-21,25284104,22540414.1151582,23,23
1978-07-24,32802429,25131794.35387729,23,23
1978-07-25,33901317,27430479.67749895,23,23
1978-07-26,43923330,43024661.28713772,23,23
1978-07-27,29163206,26824462.743133187,23,23
1978-07-28,37483025,30140925.94088021,23,23
1978-07-31,39269048,33522565.5129703,23,23
1978-08-01,38198207,34426081.875846565,23,23
1978-08-02,65192898,54962736.03719276,23,23
1978-08-03,86685802,74362848.75420076,23,23
1978-08-04,50543706,47315279.0269517,23,23
1978-08-07,41637897,44360153.35237703,23,23
1978-08-08,35590817,41365391.22399497,23,23
1978-08-09,67308562,62596321.57038468,23,23
1978-08-10,47929064,35318769.04808931,23,23
1978-08-11,38599728,29705700.165729523,23,23
1978-08-14,28408386,26937878.946604103,23,23
1978-08-15,65494311,32214386.951416492,23,23
1978-08-16,35798034,40247364.70848963,23,23
1978-08-17,69307173,51781448.54641512,23,23
1978-08-18,42692994,35499802.71569654,23,23
1978-08-21,40262554,31214664.888926893,23,23
1978-08-22,34086647,32725743.293998092,23,23
1978-08-23,48582550,40506244.770076275,23,23
1978-08-24,32410172,28798183.278138414,23,23
1978-08-25,31458597,23940147.57845509,23,23
1978-08-28,19799225,18383940.95548147,23,23
1978-08-29,26583856,20934486.870614797,23,23
1978-08-30,31567502,25819845.60670364,23,23
1978-08-31,25696394,23941329.40261528,23,23
1978-09-01,29028639,25680150.572505176,23,23
1978-09-05,36380819,35516320.46893121,23,23
1978-09-06,45920115,43722545.009050086,23,23
1978-09-07,34253241,28593309.165611416,23,23
1978-09-08,35290944,38078896.21522114,23,23
1978-09-11,34566675,28581224.650428295,23,23
1978-09-12,31562035,27596027.61126876,23,23
1978-09-13,32899219,28494260.220240235,23,23
1978-09-14,30845047,28575252.876298994,23,23
1978-09-15,32988739,26518379.58670549,23,23
1978-09-18,33128002,30178084.93644491,23,23
1978-09-19,30619628,27597496.48158744,23,23
1978-09-20,37408636,32711814.778428912,23,23
1978-09-21,39571258,37883603.38188581,23,23
1978-09-22,33946204,28099794.17361045,23,23
1978-09-25,18191310,17878932.743600637,23,23
1978-09-26,31594386,24215329.041208178,23,23
1978-09-27,31563026,23338063.525094986,23,23
1978-09-28,27517087,23468623.486037314,23,23
1978-09-29,27302393,21093157.96904187,23,23
1978-10-02,24005308,20309905.563713998,23,23
1978-10-03,23143474,22248547.986275524,23,23
1978-10-04,25675212,26155321.45088169,23,23
1978-10-05,45739022,34362665.01734741,23,23
1978-10-06,32409558,22559199.788118064,23,23
1978-10-09,21194452,20203820.949281394,23,23
1978-10-10,28144750,25129694.67382446,23,23
1978-10-11,21518252,21331793.719495535,23,23
1978-10-12,42414207,44365393.201058134,23,23
1978-10-13,21597131,22357977.891260475,23,23
1978-10-16,28492535,24346531.838549495,23,23
1978-10-17,44009786,36433473.220164955,23,23
1978-10-18,34592598,30851810.691218823,23,23
1978-10-19,35510201,27012314.363593638,23,23
1978-10-20,52793574,44105139.67432186,23,23
1978-10-23,41699171,35782285.38456841,23,23
1978-10-24,34804436,26152130.975862235,23,23
1978-10-25,36234791,29826035.696262136,23,23
1978-10-26,38806448,29198720.581832916,23,23
1978-10-27,38883872,31060133.23267132,23,23
1978-10-30,51745982,42885104.56345114,23,23
1978-10-31,42252881,37725007.16681966,23,23
1978-11-01,63739658,52420915.5886409,23,23
1978-11-02,53223651,46804068.185525775,23,23
1978-11-03,41684264,36638262.94138506,23,23
1978-11-06,25834372,21971697.155376792,23,23
1978-11-07,37263166,27705253.608257473,23,23
1978-11-08,31386461,25005438.23710145,23,23
1978-11-09,28642973,28165813.50474398,23,23
1978-11-10,18193092,15549353.778595835,23,23
1978-11-13,23467496,19979045.510751247,23,23
1978-11-14,29189332,28310548.93874055,23,23
1978-11-15,37583831,34618635.06906989,23,23
1978-11-16,26888168,24393680.355384797,23,23
1978-11-17,37842441,28751765.749916032,23,23
1978-11-20,35117678,24728529.44749987,23,23
1978-11-21,22842070,20597558.259418428,23,23
1978-11-22,18373888,16812804.054271966,23,23
1978-11-24,13516875,16227300.656315178,23,23
1978-11-27,18782775,19596538.687147796,23,23
1978-11-28,36537715,30419132.7267873,23,23
1978-11-29,30417690,25295366.49530971,23,23
1978-11-30,25575261,25771866.237431467,23,23
1978-12-01,39974861,38077417.28049718,23,23
1978-12-04,38643374,34738759.71949744,23,23
1978-12-05,35560930,34373173.30863874,23,23
1978-12-06,41487137,42482130.58199757,23,23
1978-12-07,32462322,27321480.12279603,23,23
1978-12-08,23761962,19666617.741044164,23,23
1978-12-11,27286321,24757865.782416135,23,23
1978-12-12,30088760,25146393.23459156,23,23
1978-12-13,29022530,24826277.908037066,23,23
1978-12-14,23881479,21760327.394467175,23,23
1978-12-15,27052716,21855853.938246787,23,23
1978-12-18,41780952,33717992.26150322,23,23
1978-12-19,40609137,34811462.161045015,23,23
1978-12-20,39008209,39959595.56402056,23,23
1978-12-21,37994535,32116723.787186638,23,23
1978-12-22,32935481,34606475.9357492,23,23
1978-12-26,30251313,41662482.305506885,23,23
1978-12-27,28630389,32972671.836099416,23,23
1978-12-28,26718488,28723468.60638824,23,23
1978-12-29,22852751,22640562.074472606,23,23
1979-01-02,31751391,34921187.13575062,23,23
1979-01-03,43820457,37415233.76090863,23,23
1979-01-04,47625005,46673553.53259802,23,23
1979-01-05,49807183,39102043.55740102,23,23
1979-01-08,32191113,29786884.148032695,23,23
1979-01-09,48744212,39364538.93545905,23,23
1979-01-10,27561544,22994554.053505406,23,23
1979-01-11,58995094,43734144.240096,23,23
1979-01-12,69042075,59230037.159876466,23,23
1979-01-15,52387898,41423842.838104874,23,23
1979-01-16,42663489,37742374.83355197,23,23
1979-01-17,36735629,31830802.04583241,23,23
1979-01-18,30758793,23818367.399947762,23,23
1979-01-19,27359745,26383558.772268534,23,23
1979-01-22,26385329,30004754.89852929,23,23
1979-01-23,29352929,30243677.185070932,23,23
1979-01-24,32669857,31030328.32502535,23,23
1979-01-25,44089186,37182936.78844413,23,23
1979-01-26,39720821,35851736.944278866,23,23
1979-01-29,23265135,22157070.163565487,23,23
1979-01-30,32726271,31191088.759992227,23,23
1979-01-31,40649362,31531199.31987405,23,23
1979-02-01,37477801,30362235.77721572,23,23
1979-02-02,29603464,26935756.32977681,23,23
1979-02-05,34724222,33384543.82616368,23,23
1979-02-06,32962350,33883041.568825066,23,23
1979-02-07,40395175,43433073.56830332,23,23
1979-02-08,28727865,26081264.556197703,23,23
1979-02-09,28839325,26893223.701901197,23,23
1979-02-12,25541100,23643757.246757805,23,23
1979-02-13,34627608,33384380.008247226,23,23
1979-02-14,32068152,26470250.500726715,23,23
1979-02-15,20808948,19704402.32852003,23,23
1979-02-16,29459540,21729807.1426996,23,23
1979-02-20,25840010,22708475.707340956,23,23
1979-02-21,29406012,24587917.076898694,23,23
1979-02-22,35585996,29946840.676869005,23,23
1979-02-23,32857818,20894047.43486646,23,23
1979-02-26,24754383,18807227.329949677,23,23
1979-02-27,39084111,33919371.925931275,23,23
1979-02-28,26048834,22554067.75459683,23,23
1979-03-01,27776331,21585711.137378216,23,23
1979-03-02,24743378,19173811.86475268,23,23
1979-03-05,38859825,30963670.209392935,23,23
1979-03-06,37723454,24354914.324015334,23,23
1979-03-07,34480352,23607019.83551927,23,23
1979-03-08,45654138,27632437.82564874,23,23
1979-03-09,45576573,29823591.52671054,23,23
1979-03-12,35345302,24679899.806472033,23,23
1979-03-13,41554150,30398530.867426723,23,23
1979-03-14,27145148,19862091.777659416,23,23
1979-03-15,33497685,21244673.57428193,23,23
1979-03-16,41414894,28261810.94201033,23,23
1979-03-19,45012455,30632816.23101148,23,23
1979-03-20,54833146,34752195.025634766,23,23
1979-03-21,52265203,36682924.418415055,23,23
1979-03-22,46860591,34941874.37725648,23,23
1979-03-23,38885572,29202781.716717273,23,23
1979-03-26,25734430,22567095.32308361,23,23
1979-03-27,35188149,31885868.56531647,23,23
1979-03-28,41838690,38300754.42867428,23,23
1979-03-29,26314329,24947140.908513203,23,23
1979-03-30,25762491,23378534.47079411,23,23
1979-04-02,25403826,23122314.83977598,23,23
1979-04-03,37483960,29455671.196935743,23,23
1979-04-04,40827739,36768076.74650806,23,23
1979-04-05,31009339,28796753.907405525,23,23
1979-04-06,30943803,23970565.879491568,23,23
